Account ID,Account Owner Region,Account Name,Type,Sub Type,Support SDR,Billing Country,Industry,Employees,Account Propensity Score (APS),Global 2000 Rank,Expected SDR Assignment ,Match/Mismatch
130418,EMEACommercial,Company 6963,Prospect,Suspect,Comm Rep,Israel,,7,56,,Comm Rep,Match
130419,EMEACommercial,Company 6964,Prospect,Suspect,Comm Rep,Switzerland,Software - B2B,128,62,,Comm Rep,Match
130420,EMEACommercial,Company 6965,Prospect,Suspect,Comm Rep,Israel,Retailers & eCommerce,6,31,,Comm Rep,Match
130421,EMEACommercial,Company 6966,Prospect,Suspect,Comm Rep,Switzerland,Software - B2B,18,58,,Comm Rep,Match
130422,EMEACommercial,Company 6967,Prospect,Suspect,Comm Rep,Belgium,Software - B2B,4,30,,Comm Rep,Match
130423,EMEACommercial,Company 6968,Prospect,Suspect,Comm Rep,South Africa,Software - B2B,270,95,,Comm Rep,Match
130424,EMEACommercial,Company 6969,Self Service,On Demand,Comm Rep,Belgium,Software - B2B,24,73,,Comm Rep,Match
130425,EMEACommercial,Company 6970,Prospect,Suspect,Comm Rep,Netherlands,Professional Services,9,42,,Comm Rep,Match
130426,EMEACommercial,Company 6971,Prospect,Suspect,Comm Rep,Netherlands,Software - B2B,56,90,,Comm Rep,Match
130427,EMEACommercial,Company 6972,Prospect,Suspect,Comm Rep,South Africa,Insurance,68,93,,Comm Rep,Match
130428,EMEACommercial,Company 6973,Prospect,Suspect,Comm Rep,Netherlands,AdTech & MarTech,2,78,,Comm Rep,Match
130429,EMEACommercial,Company 6974,Prospect,Suspect,Comm Rep,United Arab Emirates,Retailers & eCommerce,19,24,,Comm Rep,Match
130430,EMEACommercial,Company 6975,Prospect,Suspect,Comm Rep,Belgium,Software - B2B,50,46,,Comm Rep,Match
130431,EMEACommercial,Company 6976,Prospect,Suspect,Comm Rep,Switzerland,Software - B2B,7,83,,Comm Rep,Match
130432,EMEACommercial,Company 6977,Self Service,On Demand,Comm Rep,United States,,28,97,,Comm Rep,Match
130433,EMEACommercial,Company 6978,Prospect,Suspect,Comm Rep,Belgium,Software - B2B,24,49,,Comm Rep,Match
130434,EMEACommercial,Company 6979,Prospect,Suspect,Comm Rep,Israel,Regional Commercial & Retail Banks,90694,76,,SDR,Mismatch
130435,EMEACommercial,Company 6980,Prospect,Suspect,Comm Rep,Switzerland,Software - B2B,2,24,,Comm Rep,Match
130436,EMEACommercial,Company 6981,Prospect,Suspect,Comm Rep,Netherlands,Regional Commercial & Retail Banks,8,33,,Comm Rep,Match
130437,EMEACommercial,Company 6982,Self Service,On Demand,Comm Rep,South Africa,Other Travel and Hospitality,13,60,,Comm Rep,Match
130438,EMEACommercial,Company 6983,Prospect,Suspect,Comm Rep,Israel,Wealth & Asset Management,54,59,,Comm Rep,Match
130439,EMEACommercial,Company 6984,Prospect,Suspect,Comm Rep,Switzerland,Nonprofit Organization,9,50,,Comm Rep,Match
130440,EMEACommercial,Company 6985,Prospect,Suspect,Comm Rep,Belgium,AdTech & MarTech,4,37,,Comm Rep,Match
130441,EMEACommercial,Company 6986,Prospect,Suspect,Comm Rep,Switzerland,Consulting,2,32,,Comm Rep,Match
130442,EMEACommercial,Company 6987,Prospect,Suspect,Comm Rep,Netherlands,Media & Streaming,1,53,,Comm Rep,Match
130443,EMEACommercial,Company 6988,Prospect,Suspect,Comm Rep,Switzerland,Technology Hardware,156,59,,Comm Rep,Match
130444,EMEACommercial,Company 6989,Prospect,Suspect,Comm Rep,United States,Consulting,25,62,,Comm Rep,Match
130445,EMEACommercial,Company 6990,Prospect,Suspect,Comm Rep,Switzerland,Software - B2B,176,88,,Comm Rep,Match
130446,EMEACommercial,Company 6991,Self Service,On Demand,Comm Rep,Israel,,,72,,Unknown,Mismatch
130447,EMEACommercial,Company 6992,Prospect,Suspect,Comm Rep,Switzerland,Software - B2B,35,86,,Comm Rep,Match
130448,EMEACommercial,Company 6993,Prospect,Suspect,Comm Rep,Israel,Software - B2B,83,58,,Comm Rep,Match
130449,EMEACommercial,Company 6994,Self Service,On Demand,Comm Rep,Switzerland,Consulting,52,72,,Comm Rep,Match
130450,EMEACommercial,Company 6995,Prospect,Suspect,Comm Rep,Israel,,33,36,,Comm Rep,Match
130451,EMEACommercial,Company 6996,Prospect,Suspect,Comm Rep,Netherlands,Consulting,12,44,,Comm Rep,Match
130452,EMEACommercial,Company 6997,Prospect,Suspect,Comm Rep,Israel,Regional Commercial & Retail Banks,7,38,,Comm Rep,Match
130453,EMEACommercial,Company 6998,Prospect,Suspect,Comm Rep,Switzerland,Software - B2B,15,53,,Comm Rep,Match
130454,EMEACommercial,Company 6999,Prospect,Suspect,Comm Rep,Israel,Regional Commercial & Retail Banks,13,83,,Comm Rep,Match
130455,EMEACommercial,Company 7000,Prospect,Suspect,Comm Rep,Switzerland,Software - B2B,4,31,,Comm Rep,Match
130456,EMEACommercial,Company 7001,Prospect,Suspect,Comm Rep,Netherlands,Media & Streaming,11,42,,Comm Rep,Match
130457,EMEACommercial,Company 7002,Prospect,Prospect,Comm Rep,Switzerland,Regional Commercial & Retail Banks,202,83,,Comm Rep,Match
130458,EMEACommercial,Company 7003,Customer,On Demand,Comm Rep,Israel,,21,79,,Comm Rep,Match
130459,EMEACommercial,Company 7004,Customer,On Demand,Comm Rep,United Arab Emirates,Industrial Goods,25,54,,Comm Rep,Match
130460,EMEACommercial,Company 7005,Prospect,Suspect,Comm Rep,Belgium,Logistics & Service Providers,37,60,,Comm Rep,Match
130461,EMEACommercial,Company 7006,Prospect,Suspect,Comm Rep,Nigeria,Health Insurance Payers,2,81,,Comm Rep,Match
130462,EMEACommercial,Company 7007,Prospect,Suspect,Comm Rep,Netherlands,Software - B2B,24,79,,Comm Rep,Match
130463,EMEACommercial,Company 7008,Prospect,Prospect,Comm Rep,Switzerland,Software - B2B,50,93,,Comm Rep,Match
130464,EMEACommercial,Company 7009,Prospect,Suspect,Comm Rep,Israel,Agencies,1,43,,Comm Rep,Match
130465,EMEACommercial,Company 7010,Prospect,Suspect,Comm Rep,Morocco,Retailers & eCommerce,30,45,,Comm Rep,Match
130466,EMEACommercial,Company 7011,Prospect,Suspect,Comm Rep,Israel,Regional Commercial & Retail Banks,86,67,,Comm Rep,Match
130467,EMEACommercial,Company 7012,Prospect,Suspect,Comm Rep,Morocco,Software - B2B,18,62,,Comm Rep,Match
130468,EMEACommercial,Company 7013,Prospect,Suspect,Comm Rep,Israel,Other Travel and Hospitality,6,39,,Comm Rep,Match
130469,EMEACommercial,Company 7014,Prospect,Suspect,Comm Rep,South Africa,Construction,190,88,,Comm Rep,Match
130470,EMEACommercial,Company 7015,Prospect,Suspect,Comm Rep,Israel,,,34,,Unknown,Mismatch
130471,EMEACommercial,Company 7016,Prospect,Suspect,Comm Rep,South Africa,Software - B2B,10,73,,Comm Rep,Match
130472,EMEACommercial,Company 7017,Prospect,Suspect,Comm Rep,Israel,Professional Services,55,17,,Comm Rep,Match
130473,EMEACommercial,Company 7018,Prospect,Suspect,Comm Rep,South Africa,Regional Commercial & Retail Banks,158,97,,Comm Rep,Match
130474,EMEACommercial,Company 7019,Prospect,Suspect,Comm Rep,Israel,Regional Commercial & Retail Banks,7,38,,Comm Rep,Match
130475,EMEACommercial,Company 7020,Self Service,On Demand,Comm Rep,United States,,28,100,,Comm Rep,Match
130476,EMEACommercial,Company 7021,Prospect,Suspect,Comm Rep,Israel,,2,51,,Comm Rep,Match
130477,EMEACommercial,Company 7022,Prospect,Suspect,Comm Rep,South Africa,Power & Utilities,26,40,,Comm Rep,Match
130478,EMEACommercial,Company 7023,Prospect,Suspect,Comm Rep,Netherlands,Video & Online Gaming,66,88,,Comm Rep,Match
130479,EMEACommercial,Company 7024,Prospect,Suspect,Comm Rep,South Africa,"Oil & Gas, Chemicals, and Mining",60,47,,Comm Rep,Match
130480,EMEACommercial,Company 7025,Prospect,Suspect,Comm Rep,Netherlands,"Travel Tech, OTAs and TMCs",5,33,,Comm Rep,Match
130481,EMEACommercial,Company 7026,Prospect,Suspect,Comm Rep,Switzerland,"Activities, Parks, Attractions",413,80,,Comm Rep,Match
130482,EMEACommercial,Company 7027,Self Service,Inactive,Comm Rep,Israel,Media & Streaming,2,26,,Comm Rep,Match
130483,EMEACommercial,Company 7028,Prospect,Prospect,Comm Rep,United Arab Emirates,Retailers & eCommerce,450,95,,Comm Rep,Match
130484,EMEACommercial,Company 7029,Prospect,Suspect,Comm Rep,Netherlands,AdTech & MarTech,15,61,,Comm Rep,Match
130485,EMEACommercial,Company 7030,Prospect,Suspect,Comm Rep,South Africa,Consulting,69,52,318,Comm Rep,Match
130486,EMEACommercial,Company 7031,Self Service,On Demand,Comm Rep,Israel,,54,89,,Comm Rep,Match
130487,EMEACommercial,Company 7032,Prospect,Suspect,Comm Rep,Turkey,Software - B2B,102,75,,Comm Rep,Match
130488,EMEACommercial,Company 7033,Prospect,Suspect,Comm Rep,Netherlands,Software - B2B,8,36,,Comm Rep,Match
130489,EMEACommercial,Company 7034,Prospect,Suspect,Comm Rep,Turkey,Life Sciences Tech,103,89,,Comm Rep,Match
130490,EMEACommercial,Company 7035,Prospect,Suspect,Comm Rep,Netherlands,Regional Commercial & Retail Banks,256,76,,Comm Rep,Match
130491,EMEACommercial,Company 7036,Prospect,Prospect,Comm Rep,South Africa,Consulting,38,74,,Comm Rep,Match
130492,EMEACommercial,Company 7037,Prospect,Suspect,Comm Rep,Netherlands,AdTech & MarTech,12,44,,Comm Rep,Match
130493,EMEACommercial,Company 7038,Prospect,Suspect,Comm Rep,South Africa,Hardlines,19,73,,Comm Rep,Match
130494,EMEACommercial,Company 7039,Prospect,Suspect,Comm Rep,Netherlands,AdTech & MarTech,55,42,,Comm Rep,Match
130495,EMEACommercial,Company 7040,Prospect,Suspect,Comm Rep,Egypt,Software - B2C,21,45,,Comm Rep,Match
130496,EMEACommercial,Company 7041,Prospect,Suspect,Comm Rep,Netherlands,Software - B2B,10,69,,Comm Rep,Match
130497,EMEACommercial,Company 7042,Self Service,On Demand,Comm Rep,Switzerland,,,58,,Unknown,Mismatch
130498,EMEACommercial,Company 7043,Prospect,Suspect,Comm Rep,Netherlands,Software - B2B,25,67,,Comm Rep,Match
130499,EMEACommercial,Company 7044,Prospect,Suspect,Comm Rep,Switzerland,Regional Commercial & Retail Banks,413,99,,Comm Rep,Match
130500,EMEACommercial,Company 7045,Prospect,Suspect,Comm Rep,Belgium,Logistics & Service Providers,22,38,,Comm Rep,Match
130501,EMEACommercial,Company 7046,Self Service,On Demand,Comm Rep,Switzerland,Healthcare Providers,,58,,Unknown,Mismatch
130502,EMEACommercial,Company 7047,Prospect,Suspect,Comm Rep,Netherlands,Media & Streaming,29,77,,Comm Rep,Match
130503,EMEACommercial,Company 7048,Prospect,Suspect,Comm Rep,Nigeria,Software - B2B,6,49,,Comm Rep,Match
130504,EMEACommercial,Company 7049,Prospect,Suspect,Comm Rep,Netherlands,,2,50,,Comm Rep,Match
130505,EMEACommercial,Company 7050,Self Service,On Demand,Comm Rep,Israel,Software - B2B,122,40,,Comm Rep,Match
130506,EMEACommercial,Company 7051,Prospect,Suspect,Comm Rep,Netherlands,Software - B2B,116,66,,Comm Rep,Match
130507,EMEACommercial,Company 7052,Prospect,Suspect,Comm Rep,Turkey,Retailers & eCommerce,2,9,,Comm Rep,Match
130508,EMEACommercial,Company 7053,Prospect,Suspect,Comm Rep,Belgium,Software - B2B,13,63,,Comm Rep,Match
130509,EMEACommercial,Company 7054,Prospect,Suspect,Comm Rep,Turkey,Softlines,21,60,,Comm Rep,Match
130510,EMEACommercial,Company 7055,Prospect,Suspect,Comm Rep,Israel,Automotive,162,86,,Comm Rep,Match
130511,EMEACommercial,Company 7056,Prospect,Suspect,Comm Rep,Turkey,,,15,,Unknown,Mismatch
130512,EMEACommercial,Company 7057,Prospect,Suspect,Comm Rep,Israel,Software - B2C,41,64,,Comm Rep,Match
130513,EMEACommercial,Company 7058,Prospect,Suspect,Comm Rep,Turkey,,20,12,,Comm Rep,Match
130514,EMEACommercial,Company 7059,Customer,On Demand,Comm Rep,Israel,Construction,2,78,,Comm Rep,Match
130515,EMEACommercial,Company 7060,Prospect,Suspect,Comm Rep,Turkey,Retailers & eCommerce,2,6,,Comm Rep,Match
130516,EMEACommercial,Company 7061,Prospect,Suspect,Comm Rep,Israel,Automotive,162,94,,Comm Rep,Match
130517,EMEACommercial,Company 7062,Prospect,Suspect,Comm Rep,Turkey,Software - B2C,3,5,,Comm Rep,Match
130518,EMEACommercial,Company 7063,Prospect,Suspect,Comm Rep,Israel,Industrial Goods,254,72,,Comm Rep,Match
130519,EMEACommercial,Company 7064,Prospect,Suspect,Comm Rep,Turkey,,,15,,Unknown,Mismatch
130520,EMEACommercial,Company 7065,Prospect,Suspect,Comm Rep,Netherlands,Legal,78,75,,Comm Rep,Match
130521,EMEACommercial,Company 7066,Prospect,Suspect,Comm Rep,Turkey,Retailers & eCommerce,5,18,,Comm Rep,Match
130522,EMEACommercial,Company 7067,Prospect,Suspect,Comm Rep,Netherlands,Software - B2B,5,17,,Comm Rep,Match
130523,EMEACommercial,Company 7068,Prospect,Suspect,Comm Rep,Turkey,,85,85,,Comm Rep,Match
130524,EMEACommercial,Company 7069,Prospect,Suspect,Comm Rep,Netherlands,"Logistics, Transportation & Supply Chain",350,84,347,Comm Rep,Match
130525,EMEACommercial,Company 7070,Prospect,Suspect,Comm Rep,Turkey,Softlines,14,11,,Comm Rep,Match
130526,EMEACommercial,Company 7071,Prospect,Suspect,Comm Rep,Israel,Retailers & eCommerce,1,83,,Comm Rep,Match
130527,EMEACommercial,Company 7072,Prospect,Suspect,Comm Rep,Turkey,,18,73,,Comm Rep,Match
130528,EMEACommercial,Company 7073,Prospect,Suspect,Comm Rep,Netherlands,Software - B2B,61,93,,Comm Rep,Match
130529,EMEACommercial,Company 7074,Prospect,Suspect,Comm Rep,Turkey,Retailers & eCommerce,2,32,,Comm Rep,Match
130530,EMEACommercial,Company 7075,Prospect,Suspect,Comm Rep,Israel,,7,40,,Comm Rep,Match
130531,EMEACommercial,Company 7076,Prospect,Suspect,Comm Rep,Turkey,Software - B2C,662,78,,SDR,Mismatch
130532,EMEACommercial,Company 7077,Prospect,Suspect,Comm Rep,Netherlands,Software - B2B,7,56,,Comm Rep,Match
130533,EMEACommercial,Company 7078,Prospect,Suspect,Comm Rep,Turkey,Life Sciences Tech,14,28,,Comm Rep,Match
130534,EMEACommercial,Company 7079,Prospect,Suspect,Comm Rep,Netherlands,Regional Commercial & Retail Banks,76,73,,Comm Rep,Match
130535,EMEACommercial,Company 7080,Prospect,Suspect,Comm Rep,Turkey,"QSR, Restaurants & Food Service",3,11,,Comm Rep,Match
130536,EMEACommercial,Company 7081,Prospect,Suspect,Comm Rep,Netherlands,Technology Hardware,1,17,,Comm Rep,Match
130537,EMEACommercial,Company 7082,Prospect,Suspect,Comm Rep,Turkey,Software - B2B,25,47,,Comm Rep,Match
130538,EMEACommercial,Company 7083,Prospect,Suspect,Comm Rep,Israel,Software - B2B,919,86,,SDR,Mismatch
130539,EMEACommercial,Company 7084,Prospect,Suspect,Comm Rep,Turkey,Software - B2B,86,59,,Comm Rep,Match
130540,EMEACommercial,Company 7085,Prospect,Suspect,Comm Rep,Netherlands,Regional Commercial & Retail Banks,1,22,,Comm Rep,Match
130541,EMEACommercial,Company 7086,Prospect,Suspect,Comm Rep,Turkey,Software - B2B,6,34,,Comm Rep,Match
130542,EMEACommercial,Company 7087,Prospect,Suspect,Comm Rep,Belgium,Software - B2B,1,32,1799,Comm Rep,Match
130543,EMEACommercial,Company 7088,Prospect,Suspect,Comm Rep,Turkey,,10,52,,Comm Rep,Match
130544,EMEACommercial,Company 7089,Prospect,Suspect,Comm Rep,Netherlands,AdTech & MarTech,24,71,,Comm Rep,Match
130545,EMEACommercial,Company 7090,Prospect,Suspect,Comm Rep,Turkey,Software - B2B,1,31,,Comm Rep,Match
130546,EMEACommercial,Company 7091,Prospect,Suspect,Comm Rep,Belgium,Software - B2B,2,70,,Comm Rep,Match
130547,EMEACommercial,Company 7092,Prospect,Suspect,Comm Rep,Turkey,Software - B2B,112,59,,Comm Rep,Match
130548,EMEACommercial,Company 7093,Prospect,Suspect,Comm Rep,Israel,Industrial Goods,52,53,,Comm Rep,Match
130549,EMEACommercial,Company 7094,Prospect,Suspect,Comm Rep,Turkey,,,19,,Unknown,Mismatch
130550,EMEACommercial,Company 7095,Prospect,Suspect,Comm Rep,Israel,Software - B2B,15,38,,Comm Rep,Match
130551,EMEACommercial,Company 7096,Prospect,Suspect,Comm Rep,Turkey,Software - B2B,2,20,,Comm Rep,Match
130552,EMEACommercial,Company 7097,Prospect,Suspect,Comm Rep,Netherlands,Logistics & Service Providers,6,39,,Comm Rep,Match
130553,EMEACommercial,Company 7098,Prospect,Suspect,Comm Rep,Turkey,Software - B2B,1,18,,Comm Rep,Match
130554,EMEACommercial,Company 7099,Prospect,Suspect,Comm Rep,Belgium,Software - B2B,1,40,,Comm Rep,Match
130555,EMEACommercial,Company 7100,Prospect,Suspect,Comm Rep,Turkey,,,19,,Unknown,Mismatch
130556,EMEACommercial,Company 7101,Prospect,Suspect,Comm Rep,Israel,Software - B2B,102,87,,Comm Rep,Match
130557,EMEACommercial,Company 7102,Prospect,Suspect,Comm Rep,Turkey,,15,68,,Comm Rep,Match
130558,EMEACommercial,Company 7103,Prospect,Suspect,Comm Rep,Netherlands,AdTech & MarTech,30,39,,Comm Rep,Match
130559,EMEACommercial,Company 7104,Prospect,Suspect,Comm Rep,Turkey,Retailers & eCommerce,2,17,,Comm Rep,Match
130560,EMEACommercial,Company 7105,Prospect,Suspect,Comm Rep,United States,Software - B2B,1,37,,Comm Rep,Match
130561,EMEACommercial,Company 7106,Prospect,Suspect,Comm Rep,Turkey,,4,28,,Comm Rep,Match
130562,EMEACommercial,Company 7107,Customer,On Demand,Comm Rep,Netherlands,Agencies,53,83,,Comm Rep,Match
130563,EMEACommercial,Company 7108,Prospect,Suspect,Comm Rep,Turkey,Health Insurance Payers,513,57,489,SDR,Mismatch
130564,EMEACommercial,Company 7109,Prospect,Suspect,Comm Rep,Netherlands,Video & Online Gaming,77,59,,Comm Rep,Match
130565,EMEACommercial,Company 7110,Prospect,Suspect,Comm Rep,Turkey,Healthcare Providers,1,13,,Comm Rep,Match
130566,EMEACommercial,Company 7111,Prospect,Suspect,Comm Rep,Israel,Software - B2B,8,18,,Comm Rep,Match
130567,EMEACommercial,Company 7112,Prospect,Suspect,Comm Rep,Turkey,,11,54,,Comm Rep,Match
130568,EMEACommercial,Company 7113,Prospect,Suspect,Comm Rep,Israel,Media & Streaming,7,20,,Comm Rep,Match
130569,EMEACommercial,Company 7114,Prospect,Suspect,Comm Rep,Turkey,Retailers & eCommerce,2,20,,Comm Rep,Match
130570,EMEACommercial,Company 7115,Prospect,Suspect,Comm Rep,Israel,,19,51,,Comm Rep,Match
130571,EMEACommercial,Company 7116,Prospect,Suspect,Comm Rep,Turkey,Hardlines,16,7,,Comm Rep,Match
130572,EMEACommercial,Company 7117,Prospect,Suspect,Comm Rep,Netherlands,Software - B2B,106,83,,Comm Rep,Match
130573,EMEACommercial,Company 7118,Prospect,Suspect,Comm Rep,Turkey,,14,59,,Comm Rep,Match
130574,EMEACommercial,Company 7119,Prospect,Suspect,Comm Rep,Netherlands,Software - B2C,22,90,,Comm Rep,Match
130575,EMEACommercial,Company 7120,Prospect,Suspect,Comm Rep,Turkey,Media & Streaming,6,35,,Comm Rep,Match
130576,EMEACommercial,Company 7121,Prospect,Suspect,Comm Rep,Netherlands,,,41,,Unknown,Mismatch
130577,EMEACommercial,Company 7122,Prospect,Suspect,Comm Rep,Turkey,,39,57,,Comm Rep,Match
130578,EMEACommercial,Company 7123,Prospect,Suspect,Comm Rep,Netherlands,Regional Commercial & Retail Banks,180,80,,Comm Rep,Match
130579,EMEACommercial,Company 7124,Prospect,Suspect,Comm Rep,Turkey,,,6,,Unknown,Mismatch
130580,EMEACommercial,Company 7125,Prospect,Suspect,Comm Rep,Belgium,AdTech & MarTech,4,48,,Comm Rep,Match
130581,EMEACommercial,Company 7126,Prospect,Suspect,Comm Rep,Turkey,Software - B2C,120,54,,Comm Rep,Match
130582,EMEACommercial,Company 7127,Prospect,Suspect,Comm Rep,Netherlands,Software - B2B,123,31,,Comm Rep,Match
130583,EMEACommercial,Company 7128,Prospect,Suspect,Comm Rep,Turkey,"Grocery, Consumables, Food & Beverage",9,50,,Comm Rep,Match
130584,EMEACommercial,Company 7129,Prospect,Suspect,Comm Rep,Netherlands,Regional Commercial & Retail Banks,32,37,,Comm Rep,Match
130585,EMEACommercial,Company 7130,Prospect,Suspect,Comm Rep,Turkey,,,4,,Unknown,Mismatch
130586,EMEACommercial,Company 7131,Prospect,Suspect,Comm Rep,Netherlands,"Airlines, Car, Rail, Cruise, Bus",1,57,,Comm Rep,Match
130587,EMEACommercial,Company 7132,Prospect,Suspect,Comm Rep,Turkey,"Travel Tech, OTAs and TMCs",75,2,,Comm Rep,Match
130588,EMEACommercial,Company 7133,Prospect,Suspect,Comm Rep,Netherlands,Software - B2B,17,28,,Comm Rep,Match
130589,EMEACommercial,Company 7134,Prospect,Suspect,Comm Rep,Turkey,,1,8,,Comm Rep,Match
130590,EMEACommercial,Company 7135,Prospect,Suspect,Comm Rep,Belgium,Software - B2B,53,86,,Comm Rep,Match
130591,EMEACommercial,Company 7136,Prospect,Suspect,Comm Rep,Turkey,Software - B2C,1,16,,Comm Rep,Match
130592,EMEACommercial,Company 7137,Prospect,Suspect,Comm Rep,Netherlands,Software - B2B,21,46,,Comm Rep,Match
130593,EMEACommercial,Company 7138,Prospect,Suspect,Comm Rep,Turkey,,38,18,,Comm Rep,Match
130594,EMEACommercial,Company 7139,Prospect,Suspect,Comm Rep,Netherlands,Media & Streaming,7,43,,Comm Rep,Match
130595,EMEACommercial,Company 7140,Prospect,Suspect,Comm Rep,Turkey,Consulting,2,37,,Comm Rep,Match
130596,EMEACommercial,Company 7141,Prospect,Suspect,Comm Rep,Netherlands,Regional Commercial & Retail Banks,3,27,,Comm Rep,Match
130597,EMEACommercial,Company 7142,Prospect,Suspect,Comm Rep,Turkey,,,10,,Unknown,Mismatch
130598,EMEACommercial,Company 7143,Prospect,Suspect,Comm Rep,Belgium,Agencies,4,24,,Comm Rep,Match
130599,EMEACommercial,Company 7144,Prospect,Suspect,Comm Rep,Turkey,Telco,3,20,,Comm Rep,Match
130600,EMEACommercial,Company 7145,Prospect,Suspect,Comm Rep,Netherlands,Entertainment Other,1,28,,Comm Rep,Match
130601,EMEACommercial,Company 7146,Prospect,Suspect,Comm Rep,Turkey,Software - B2B,3,15,,Comm Rep,Match
130602,EMEACommercial,Company 7147,Prospect,Suspect,Comm Rep,Israel,Software - B2B,110,23,10,Comm Rep,Match
130603,EMEACommercial,Company 7148,Prospect,Suspect,Comm Rep,Turkey,,,22,,Unknown,Mismatch
130604,EMEACommercial,Company 7149,Prospect,Suspect,Comm Rep,Israel,"Oil & Gas, Chemicals, and Mining",12,65,,Comm Rep,Match
130605,EMEACommercial,Company 7150,Prospect,Suspect,Comm Rep,Tunisia,Software - B2C,5,10,,Comm Rep,Match
